sample,key,idcountry,occupation_id,control,value
eu_l3,isco_level_2,BG,21,runup_from_2019_pooled,0.25205294245025983
eu_l3,isco_level_2,BG,22,runup_from_2019,-0.047655454261197557
eu_l3,isco_level_2,BG,22,runup_from_2020,-0.025336105180697406
eu_l3,isco_level_2,BG,22,runup_from_2019_vac,-0.05690959921371907
eu_l3,isco_level_2,BG,22,runup_from_2019_mix,0.16674648852677595
eu_l3,isco_level_2,BG,22,runup_from_2019_pooled,0.1721416170252814
eu_l3,isco_level_2,BG,23,runup_from_2019,0
eu_l3,isco_level_2,BG,23,runup_from_2020,0.15415067982725827
eu_l3,isco_level_2,BG,23,runup_from_2019_vac,-0.00930239266231414
eu_l3,isco_level_2,BG,23,runup_from_2019_mix,0.22314355131420974
eu_l3,isco_level_2,BG,23,runup_from_2019_pooled,0.21847032587873527
eu_l3,isco_level_2,BG,24,runup_from_2019,-0.11224952931742771
eu_l3,isco_level_2,BG,24,runup_from_2020,-0.07170748743204133
eu_l3,isco_level_2,BG,24,runup_from_2019_vac,-0.06906366995638304
eu_l3,isco_level_2,BG,24,runup_from_2019_mix,0.24370497677864192
eu_l3,isco_level_2,BG,24,runup_from_2019_pooled,0.2514016893047965
eu_l3,isco_level_2,BG,25,runup_from_2019,0.6131044728864089
eu_l3,isco_level_2,BG,25,runup_from_2020,0.7801585575495751
eu_l3,isco_level_2,BG,25,runup_from_2019_vac,0.7750197149105579
eu_l3,isco_level_2,BG,25,runup_from_2019_mix,0.26319105244348484
eu_l3,isco_level_2,BG,25,runup_from_2019_pooled,0.2598746776979377
eu_l3,isco_level_2,BG,26,runup_from_2019,-0.014519902914961275
eu_l3,isco_level_2,BG,26,runup_from_2020,-0.0010062135298104487
eu_l3,isco_level_2,BG,26,runup_from_2019_vac,-0.019291287053008876
eu_l3,isco_level_2,BG,26,runup_from_2019_mix,0.21156048114079007
eu_l3,isco_level_2,BG,26,runup_from_2019_pooled,0.2152636121063766
eu_l3,isco_level_2,BG,31,runup_from_2019,-0.059494478509227906
eu_l3,isco_level_2,BG,31,runup_from_2020,0.08844776637028616
eu_l3,isco_level_2,BG,31,runup_from_2019_vac,-0.0877282738934116
eu_l3,isco_level_2,BG,31,runup_from_2019_mix,0.2421334901105448
eu_l3,isco_level_2,BG,31,runup_from_2019_pooled,0.2276955086746763
eu_l3,isco_level_2,BG,32,runup_from_2019,-0.10080469912196566
eu_l3,isco_level_2,BG,32,runup_from_2020,-0.0870113769896298
