anzsco_4digit,anzsco_title,rs_surprise_h6,rs_surprise_h12,rs_surprise_h18,rs_placebo_h6,rs_placebo_h12,rs_placebo_h18,rs_broad_h6,rs_broad_h12,rs_broad_h18,rate_sens_rba,rate_sens_rba_broad
1332,Engineering Managers,0.6627849565692677,0.9144406750712509,0.8149140942981576,0.7152315546873405,0.9492175365708901,0.7196977681567155,0.36247761259377903,0.6178857576427295,0.29017197694301067,0.9144406750712509,0.6178857576427295
1333,"Importers, Exporters and Wholesalers",0.7783310000590082,1,0.7240727921809793,0.44052189469543496,0.8055485566087336,0.574414039302447,0.3844830250042904,0.746165758347907,0.48862349581475545,1,0.746165758347907
1334,Manufacturers,0.5449833764707992,0.6170374242545552,0.5664194648612076,0.5371358239568182,0.8580860277764306,0.587176297977267,0.35263612101883196,0.6860085123880426,0.42057237212600734,0.6170374242545552,0.6860085123880426
1335,Production Managers,0.6650646333905613,0.8600201454730848,0.7556328326037797,0.7055358717690196,0.9316313652294181,0.6902256782812263,0.3690632964003036,0.7318394690795301,0.4611994002097596,0.8600201454730848,0.7318394690795301
1336,"Supply, Distribution and Procurement Managers",0.6921838770215769,0.8417567480285881,0.8088606866081538,0.7469167335173933,0.9298992212158909,0.7138095556146747,0.35448546238333867,0.7088864742541252,0.4501920231292471,0.8417567480285881,0.7088864742541252
1341,Child Care Centre Managers,0.6363479745666273,0.7882603747066425,0.7145704698811192,0.6699792241578341,0.9039002086309305,0.6570132492174033,0.39523535263080833,0.751874141151478,0.48795604569457457,0.7882603747066425,0.751874141151478
1342,Health and Welfare Services Managers,0.6556073836416225,0.8002313482117887,0.7394248614955392,0.7241131982414178,0.9534882118643832,0.7190691566720668,0.3853339918425084,0.7583996018688514,0.47055825234595067,0.8002313482117887,0.7583996018688514
1343,School Principals,1,0.84716253769258,0.9811386409317792,0.6480745929095382,0.8331820822041841,0.747219991849858,0.3444300203774929,0.782063179543839,0.43644190572121333,0.84716253769258,0.782063179543839
1344,Other Education Managers,0.7467619468372032,0.9260693876347414,0.8508659390920944,0.7810833161412719,0.9310896863026572,0.7823031290233764,0.3812937205205434,0.742765706749004,0.46387474150005326,0.9260693876347414,0.742765706749004
1351,ICT Managers,0.6722967593056185,0.8488579861709402,0.801369348289483,0.6939620132894958,0.9163009412429323,0.7034375698982525,0.4037375333223046,0.7689036844694132,0.5163522454151728,0.8488579861709402,0.7689036844694132
1399,Other Specialist Managers,0.6977949046331654,0.8633087318053635,0.8305252544078827,0.7485164360189152,0.9332998909549546,0.732526347812295,0.37444949242027004,0.7264449290201446,0.45764974225536165,0.8633087318053635,0.7264449290201446
1411,Cafe and Restaurant Managers,0.6549547539758912,0.7719795143360266,0.7272969315794886,0.6988482699220272,0.9296607711470425,0.7055618973698854,0.3856838336477638,0.7350872131349266,0.4715574862512391,0.7719795143360266,0.7350872131349266
1413,Hotel and Motel Managers,0.69001612838199,0.8183814130683209,0.8037833175377272,0.7680538757233389,0.9631099544626489,0.7687500945161334,0.3781100241954916,0.7430554931905676,0.4753389268528522,0.8183814130683209,0.7430554931905676
1414,Licensed Club Managers,0.626770035414163,0.8032975869764557,0.7344739851347066,0.6758446685570842,0.8858358050423443,0.6336176049155768,0.40092854911819514,0.7765291008653192,0.5028368804495943,0.8032975869764557,0.7765291008653192
1419,Other Accommodation and Hospitality Managers,0.5491969623430348,0.6077202503759054,0.6041382460584019,0.7020385077350199,0.9351628769132644,0.6641563485478176,0.4054873955128912,0.7604409573734283,0.46730783405625714,0.6077202503759054,0.7604409573734283
1421,Retail Managers,0.694456313703463,0.8339580758409056,0.7880677392583038,0.7600032178305229,0.9411367438460981,0.7350114312266941,0.3782436956141172,0.742997997280663,0.465307382354294,0.8339580758409056,0.742997997280663
1491,"Amusement, Fitness and Sports Centre Managers",0.6564264872499966,0.7559512494493716,0.7420652047125604,0.6985187277583549,0.8940997685082818,0.7174044950437334,0.40433429453075215,0.7680392419662484,0.531719714481656,0.7559512494493716,0.7680392419662484
1492,Call or Contact Centre and Customer Service Managers,0.6326559236909742,0.8228613660448459,0.751328595392923,0.6833471142931268,0.9391837345955371,0.6659776932267754,0.3777844715666558,0.7314382982056241,0.4633740416849708,0.8228613660448459,0.7314382982056241
1493,Conference and Event Organisers,0.6803850866941911,0.8734298991099724,0.770938449537101,0.7217511787776549,0.949891708491359,0.6894765416353409,0.34794480011400847,0.6997725980077565,0.4780183697590316,0.8734298991099724,0.6997725980077565
1494,Transport Services Managers,0.6694119259018377,0.8227490654904275,0.8261443344693832,0.777037506492872,0.92354201042084,0.6837432907950494,0.3528342495032725,0.754016141931183,0.4829398658752953,0.8227490654904275,0.754016141931183
1499,"Other Hospitality, Retail and Service Managers",0.6661574717792684,0.8586236199974164,0.7932540419073686,0.7258478112559202,0.9368583955326676,0.6918634316071596,0.3646723776746347,0.7210703679265987,0.4502813893536715,0.8586236199974164,0.7210703679265987
2111,"Actors, Dancers and Other Entertainers",0.6795802383974908,0.835894311699483,0.7806674672286241,0.7937204464607918,0.9637987611932048,0.7257342574648014,0.36930816661593907,0.7166263931449403,0.4263337483917657,0.835894311699483,0.7166263931449403
2113,Photographers,0.7119099267121948,0.7649486651591665,0.7548475077550133,0.7686511905564676,0.8957531303070269,0.7412235907211603,0.41273805192805646,0.7927990825168926,0.4920387449771729,0.7649486651591665,0.7927990825168926
2121,"Artistic Directors, and Media Producers and Presenters",0.8112932503119981,0.8562603150644535,0.9118823532588697,0.7300688558749276,0.8690285289972774,0.6908216724753287,0.36135600766181153,0.7248285172866586,0.49877084933226984,0.8562603150644535,0.7248285172866586
2122,"Authors, and Book and Script Editors",0.6614333810405973,0.7596651994557869,0.7930990323124301,0.729288520999651,0.857401276761695,0.5748008701261416,0.3787379887616726,0.7496090151989568,0.45214222018476335,0.7596651994557869,0.7496090151989568
2123,"Film, Television, Radio and Stage Directors",0.5912608954831537,0.5798836165380215,0.7298322295294299,0.7893832551312358,0.9680872248184382,0.7587465050485163,0.3662333725621631,0.7756328578539036,0.5049591209991208,0.5798836165380215,0.7756328578539036
2124,Journalists and Other Writers,0.6551961763883656,0.8555363192064843,0.7314326365450196,0.6785473178526646,0.9424883592413458,0.6985152908693165,0.36785586676201393,0.728931889533864,0.47634356215643575,0.8555363192064843,0.728931889533864
2211,Accountants,0.718251293606075,0.8558098851323096,0.7887899415810311,0.7393482821746286,0.9464166846606831,0.7255529144350502,0.3720148378144372,0.721037751297625,0.43689044663467974,0.8558098851323096,0.721037751297625
2212,"Auditors, Company Secretaries and Corporate Treasurers",0.5890561698166558,0.7690269733157373,0.6365073110465338,0.6638721436333517,0.9953607887665943,0.6940362117267034,0.37381661506026215,0.7151837108436222,0.46068574396088624,0.7690269733157373,0.7151837108436222
2221,Financial Brokers,0.6809501250641133,0.8399498910422114,0.7799620143107273,0.6905693852924345,0.8924229800636803,0.6338009162585574,0.40868007660018435,0.7783254236861533,0.4925373642758296,0.8399498910422114,0.7783254236861533
2222,Financial Dealers,0.6422124058697652,0.8089500530785213,0.7777362615655576,0.7162341858348348,0.9218895434973707,0.6898484074585124,0.3857250579506679,0.778863238799303,0.5165732102459223,0.8089500530785213,0.778863238799303
2223,Financial Investment Advisers and Managers,0.6849729765032243,0.8463412785705348,0.7582974136561884,0.7306815289313058,0.9317287186663595,0.677781643470136,0.34278953143458385,0.7199066431904645,0.47097840169132527,0.8463412785705348,0.7199066431904645
2231,Human Resource Professionals,0.7052918393892487,0.9166198887245793,0.838367097524298,0.7272591096069179,0.9337039127264309,0.6981563645613109,0.3194207982362051,0.6964326857869392,0.4704700552145272,0.9166198887245793,0.6964326857869392
2232,ICT Trainers,0.4938495859260784,0.5643183695336322,0.3864344425951589,0.39992621536149203,0.7305856281599226,0.4543045555910115,0.34435625629414934,0.7108449990402778,0.40313541033259775,0.5643183695336322,0.7108449990402778
2233,Training and Development Professionals,0.6678130749450909,0.8901775389681219,0.7798833759042326,0.6715676616774905,0.9171332740377045,0.6704848440259082,0.3733983561722002,0.7370557562490604,0.46791902424541737,0.8901775389681219,0.7370557562490604
2241,"Actuaries, Mathematicians and Statisticians",0.6923132291096077,0.8194486790325248,0.7891706902194467,0.7678102147691087,0.9566350348731351,0.7433489369843957,0.3739764481795711,0.7198032409425349,0.45145778109181295,0.8194486790325248,0.7198032409425349
2242,"Archivists, Curators and Records Managers",0.6586400222285864,0.8070320380479488,0.8372164447838765,0.7331220516812708,0.9373528035354866,0.699866914428567,0.37881365673677214,0.693901065023656,0.46807015478345054,0.8070320380479488,0.693901065023656
2243,Economists,0.6746692057714371,0.773167228455677,0.7471299113536456,0.7235802451731612,0.9141919766936578,0.7210330147974331,0.3829790318485958,0.7221727622585603,0.4859290168118751,0.773167228455677,0.7221727622585603
2244,Intelligence and Policy Analysts,0.7120836706984327,0.8747775016521077,0.8439921104354288,0.7570297144122353,0.9325851981698514,0.7138005665236218,0.39164719861340413,0.7456483082391576,0.46972109112932037,0.8747775016521077,0.7456483082391576
